,station,sensor_type,value,data_flag,units,date,month,year,name,Latitude,Longitude,River_Basin,HR_NAME,capacity
1342,PWL,STORAGE,13698600,,AF,1992-04-01,4.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1343,PWL,STORAGE,13913200,,AF,1992-05-01,5.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1344,PWL,STORAGE,14935100,,AF,1992-06-01,6.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1345,PWL,STORAGE,15276000,,AF,1992-07-01,7.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1346,PWL,STORAGE,14913800,,AF,1992-08-01,8.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1347,PWL,STORAGE,14427600,,AF,1992-09-01,9.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1348,PWL,STORAGE,14085100,,AF,1992-10-01,10.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1349,PWL,STORAGE,13891900,,AF,1992-11-01,11.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1350,PWL,STORAGE,13703900,,AF,1992-12-01,12.0,1992.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1351,PWL,STORAGE,13334700,,AF,1993-01-01,1.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1352,PWL,STORAGE,13104400,,AF,1993-02-01,2.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1353,PWL,STORAGE,12944200,,AF,1993-03-01,3.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1354,PWL,STORAGE,13412600,,AF,1993-04-01,4.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1355,PWL,STORAGE,14159600,,AF,1993-05-01,5.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1356,PWL,STORAGE,16804992,,AF,1993-06-01,6.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1357,PWL,STORAGE,19336992,,AF,1993-07-01,7.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1358,PWL,STORAGE,19526304,,AF,1993-08-01,8.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1359,PWL,STORAGE,19074400,,AF,1993-09-01,9.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1360,PWL,STORAGE,18825200,,AF,1993-10-01,10.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1361,PWL,STORAGE,18790592,,AF,1993-11-01,11.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1362,PWL,STORAGE,18694208,,AF,1993-12-01,12.0,1993.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1363,PWL,STORAGE,18403008,,AF,1994-01-01,1.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1364,PWL,STORAGE,18122304,,AF,1994-02-01,2.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1365,PWL,STORAGE,17851600,,AF,1994-03-01,3.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1366,PWL,STORAGE,17785296,,AF,1994-04-01,4.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1367,PWL,STORAGE,17720304,,AF,1994-05-01,5.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1368,PWL,STORAGE,18628400,,AF,1994-06-01,6.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1369,PWL,STORAGE,18245296,,AF,1994-07-01,7.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1370,PWL,STORAGE,18724400,,AF,1994-08-01,8.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1371,PWL,STORAGE,18900096,,AF,1994-09-01,9.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1372,PWL,STORAGE,17772496,,AF,1994-10-01,10.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1373,PWL,STORAGE,17684800,,AF,1994-11-01,11.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1374,PWL,STORAGE,17576608,,AF,1994-12-01,12.0,1994.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1375,PWL,STORAGE,17220992,,AF,1995-01-01,1.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1376,PWL,STORAGE,16843008,,AF,1995-02-01,2.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1377,PWL,STORAGE,16569900,,AF,1995-03-01,3.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1378,PWL,STORAGE,16627000,,AF,1995-04-01,4.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1379,PWL,STORAGE,16786704,,AF,1995-05-01,5.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1380,PWL,STORAGE,18350704,,AF,1995-06-01,6.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1381,PWL,STORAGE,21298896,,AF,1995-07-01,7.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1382,PWL,STORAGE,23307008,,AF,1995-08-01,8.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1383,PWL,STORAGE,22972192,,AF,1995-09-01,9.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1384,PWL,STORAGE,22311104,,AF,1995-10-01,10.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1385,PWL,STORAGE,21932992,,AF,1995-11-01,11.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1386,PWL,STORAGE,21680304,,AF,1995-12-01,12.0,1995.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1387,PWL,STORAGE,21392000,,AF,1996-01-01,1.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1388,PWL,STORAGE,20946400,,AF,1996-02-01,2.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1389,PWL,STORAGE,20692496,,AF,1996-03-01,3.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1390,PWL,STORAGE,20220304,,AF,1996-04-01,4.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1391,PWL,STORAGE,20186496,,AF,1996-05-01,5.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1392,PWL,STORAGE,21389408,,AF,1996-06-01,6.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1393,PWL,STORAGE,22410000,,AF,1996-07-01,7.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1394,PWL,STORAGE,22219504,,AF,1996-08-01,8.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1395,PWL,STORAGE,21580400,,AF,1996-09-01,9.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1396,PWL,STORAGE,21155100,,AF,1996-10-01,10.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1397,PWL,STORAGE,20968000,,AF,1996-11-01,11.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1398,PWL,STORAGE,20894800,,AF,1996-12-01,12.0,1996.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1399,PWL,STORAGE,20497900,,AF,1997-01-01,1.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1400,PWL,STORAGE,19991000,,AF,1997-02-01,2.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1401,PWL,STORAGE,19321000,,AF,1997-03-01,3.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1402,PWL,STORAGE,18917900,,AF,1997-04-01,4.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1403,PWL,STORAGE,19107900,,AF,1997-05-01,5.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1404,PWL,STORAGE,21089000,,AF,1997-06-01,6.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1405,PWL,STORAGE,23383800,,AF,1997-07-01,7.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1406,PWL,STORAGE,23293000,,AF,1997-08-01,8.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1407,PWL,STORAGE,22842100,,AF,1997-09-01,9.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1408,PWL,STORAGE,22801400,,AF,1997-10-01,10.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1409,PWL,STORAGE,22553800,,AF,1997-11-01,11.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1410,PWL,STORAGE,22123100,,AF,1997-12-01,12.0,1997.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1411,PWL,STORAGE,21595100,,AF,1998-01-01,1.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1412,PWL,STORAGE,21102600,,AF,1998-02-01,2.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1413,PWL,STORAGE,20630000,,AF,1998-03-01,3.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1414,PWL,STORAGE,20273000,,AF,1998-04-01,4.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1415,PWL,STORAGE,20745000,,AF,1998-05-01,5.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1416,PWL,STORAGE,22645300, ,AF,1998-06-01,6.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1417,PWL,STORAGE,23727000, ,AF,1998-07-01,7.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1418,PWL,STORAGE,23565000, ,AF,1998-08-01,8.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1419,PWL,STORAGE,22866000, ,AF,1998-09-01,9.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1420,PWL,STORAGE,22403500, ,AF,1998-10-01,10.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1421,PWL,STORAGE,22198188, ,AF,1998-11-01,11.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1422,PWL,STORAGE,22076600, ,AF,1998-12-01,12.0,1998.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1423,PWL,STORAGE,21654000, ,AF,1999-01-01,1.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1424,PWL,STORAGE,21344100, ,AF,1999-02-01,2.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1425,PWL,STORAGE,21088200, ,AF,1999-03-01,3.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1426,PWL,STORAGE,20916400, ,AF,1999-04-01,4.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1427,PWL,STORAGE,20893000, ,AF,1999-05-01,5.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1428,PWL,STORAGE,21561176, ,AF,1999-06-01,6.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1429,PWL,STORAGE,23304182, ,AF,1999-07-01,7.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1430,PWL,STORAGE,23377500, ,AF,1999-08-01,8.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1431,PWL,STORAGE,23291700, ,AF,1999-09-01,9.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1432,PWL,STORAGE,22997000, ,AF,1999-10-01,10.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1433,PWL,STORAGE,22534100, ,AF,1999-11-01,11.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1434,PWL,STORAGE,21968900, ,AF,1999-12-01,12.0,1999.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1435,PWL,STORAGE,21443600, ,AF,2000-01-01,1.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1436,PWL,STORAGE,21137000, ,AF,2000-02-01,2.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1437,PWL,STORAGE,20948200, ,AF,2000-03-01,3.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1438,PWL,STORAGE,20818690, ,AF,2000-04-01,4.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1439,PWL,STORAGE,20674200, ,AF,2000-05-01,5.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1440,PWL,STORAGE,21044800, ,AF,2000-06-01,6.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1441,PWL,STORAGE,21045000, ,AF,2000-07-01,7.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1442,PWL,STORAGE,21568500, ,AF,2000-08-01,8.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1443,PWL,STORAGE,21304700, ,AF,2000-09-01,9.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1444,PWL,STORAGE,20939400, ,AF,2000-10-01,10.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1445,PWL,STORAGE,20753000, ,AF,2000-11-01,11.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1446,PWL,STORAGE,20301600, ,AF,2000-12-01,12.0,2000.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1447,PWL,STORAGE,19823200, ,AF,2001-01-01,1.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1448,PWL,STORAGE,19327800, ,AF,2001-02-01,2.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1449,PWL,STORAGE,19023400, ,AF,2001-03-01,3.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1450,PWL,STORAGE,18864700, ,AF,2001-04-01,4.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1451,PWL,STORAGE,18820820, ,AF,2001-05-01,5.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1452,PWL,STORAGE,19797000, ,AF,2001-06-01,6.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1453,PWL,STORAGE,20259000, ,AF,2001-07-01,7.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1454,PWL,STORAGE,19763900, ,AF,2001-08-01,8.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1455,PWL,STORAGE,19321000, ,AF,2001-09-01,9.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1456,PWL,STORAGE,19134800, ,AF,2001-10-01,10.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1457,PWL,STORAGE,18802300, ,AF,2001-11-01,11.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1458,PWL,STORAGE,18510900,r,AF,2001-12-01,12.0,2001.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1459,PWL,STORAGE,17996000, ,AF,2002-01-01,1.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1460,PWL,STORAGE,17507000, ,AF,2002-02-01,2.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1461,PWL,STORAGE,17200000,r,AF,2002-03-01,3.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1462,PWL,STORAGE,16927400, ,AF,2002-04-01,4.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1463,PWL,STORAGE,16704700, ,AF,2002-05-01,5.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1464,PWL,STORAGE,16536000, ,AF,2002-06-01,6.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1465,PWL,STORAGE,16110750, ,AF,2002-07-01,7.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1466,PWL,STORAGE,15333100, ,AF,2002-08-01,8.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1467,PWL,STORAGE,14569200, ,AF,2002-09-01,9.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1468,PWL,STORAGE,14467900, ,AF,2002-10-01,10.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1469,PWL,STORAGE,14270000, ,AF,2002-11-01,11.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1470,PWL,STORAGE,14110700, ,AF,2002-12-01,12.0,2002.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1471,PWL,STORAGE,13773800, ,AF,2003-01-01,1.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1472,PWL,STORAGE,13269100, ,AF,2003-02-01,2.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1473,PWL,STORAGE,12833200, ,AF,2003-03-01,3.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1474,PWL,STORAGE,13600000, ,AF,2003-04-01,4.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1475,PWL,STORAGE,12243400, ,AF,2003-05-01,5.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1476,PWL,STORAGE,12756490, ,AF,2003-06-01,6.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1477,PWL,STORAGE,13364500, ,AF,2003-07-01,7.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1478,PWL,STORAGE,12793800, ,AF,2003-08-01,8.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1479,PWL,STORAGE,12156000, ,AF,2003-09-01,9.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1480,PWL,STORAGE,12109500, ,AF,2003-10-01,10.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1481,PWL,STORAGE,11935100, ,AF,2003-11-01,11.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1482,PWL,STORAGE,11796000, ,AF,2003-12-01,12.0,2003.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1483,PWL,STORAGE,11486800, ,AF,2004-01-01,1.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1484,PWL,STORAGE,10984200,,AF,2004-02-01,2.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1485,PWL,STORAGE,10536900, ,AF,2004-03-01,3.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1486,PWL,STORAGE,10179600, ,AF,2004-04-01,4.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1487,PWL,STORAGE,10193000, ,AF,2004-05-01,5.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1488,PWL,STORAGE,10566000, ,AF,2004-06-01,6.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1489,PWL,STORAGE,10476500, ,AF,2004-07-01,7.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1490,PWL,STORAGE,9913900, ,AF,2004-08-01,8.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1491,PWL,STORAGE,9277900, ,AF,2004-09-01,9.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1492,PWL,STORAGE,9169500, ,AF,2004-10-01,10.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1493,PWL,STORAGE,9147600, ,AF,2004-11-01,11.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1494,PWL,STORAGE,8889033, ,AF,2004-12-01,12.0,2004.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1495,PWL,STORAGE,8663600, ,AF,2005-01-01,1.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1496,PWL,STORAGE,8481400, ,AF,2005-02-01,2.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1497,PWL,STORAGE,8264700, ,AF,2005-03-01,3.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1498,PWL,STORAGE,8015200, ,AF,2005-04-01,4.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1499,PWL,STORAGE,8538500, ,AF,2005-05-01,5.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1500,PWL,STORAGE,10509300, ,AF,2005-06-01,6.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1501,PWL,STORAGE,12359500, ,AF,2005-07-01,7.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1502,PWL,STORAGE,12417800, ,AF,2005-08-01,8.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1503,PWL,STORAGE,12022000, ,AF,2005-09-01,9.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1504,PWL,STORAGE,11939000, ,AF,2005-10-01,10.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1505,PWL,STORAGE,12016300, ,AF,2005-11-01,11.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1506,PWL,STORAGE,11976700, ,AF,2005-12-01,12.0,2005.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1507,PWL,STORAGE,11576300, ,AF,2006-01-01,1.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1508,PWL,STORAGE,11205900, ,AF,2006-02-01,2.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1509,PWL,STORAGE,10793400, ,AF,2006-03-01,3.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1510,PWL,STORAGE,10704100, ,AF,2006-04-01,4.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1511,PWL,STORAGE,11093400, ,AF,2006-05-01,5.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1512,PWL,STORAGE,12258100, ,AF,2006-06-01,6.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1513,PWL,STORAGE,12765600, ,AF,2006-07-01,7.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1514,PWL,STORAGE,12415900, ,AF,2006-08-01,8.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1515,PWL,STORAGE,12017300, ,AF,2006-09-01,9.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1516,PWL,STORAGE,11916800, ,AF,2006-10-01,10.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1517,PWL,STORAGE,12526100, ,AF,2006-11-01,11.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1518,PWL,STORAGE,12415900, ,AF,2006-12-01,12.0,2006.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1519,PWL,STORAGE,12076500, ,AF,2007-01-01,1.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1520,PWL,STORAGE,11703400, ,AF,2007-02-01,2.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1521,PWL,STORAGE,11551800, ,AF,2007-03-01,3.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1522,PWL,STORAGE,11636900, ,AF,2007-04-01,4.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1523,PWL,STORAGE,11783500, ,AF,2007-05-01,5.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1524,PWL,STORAGE,12691100, ,AF,2007-06-01,6.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1525,PWL,STORAGE,12881900, ,AF,2007-07-01,7.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1526,PWL,STORAGE,12465417, ,AF,2007-08-01,8.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
1527,PWL,STORAGE,12094900, ,AF,2007-09-01,9.0,2007.0,LAKE POWELL,36.937,-111.493,COLORADO R,Colorado River,24322000.0
