,date,HR_NAME,SWDI
630,2010-04-30,North Coast,0.2
631,2010-05-31,North Coast,0.2
632,2010-06-30,North Coast,0.2333333333333333
633,2010-07-31,North Coast,0.3666666666666667
634,2010-08-31,North Coast,0.4333333333333333
635,2010-09-30,North Coast,0.5
636,2010-10-31,North Coast,0.5333333333333333
637,2010-11-30,North Coast,0.5
638,2010-12-31,North Coast,0.5333333333333333
639,2011-01-31,North Coast,0.5666666666666668
640,2011-02-28,North Coast,0.5333333333333333
641,2011-03-31,North Coast,0.4666666666666667
642,2011-04-30,North Coast,0.7000000000000001
643,2011-05-31,North Coast,0.6666666666666667
644,2011-06-30,North Coast,0.7000000000000001
645,2011-07-31,North Coast,0.8333333333333335
646,2011-08-31,North Coast,0.9333333333333336
647,2011-09-30,North Coast,0.9666666666666668
648,2011-10-31,North Coast,0.9666666666666668
649,2011-11-30,North Coast,0.9333333333333336
650,2011-12-31,North Coast,0.9
651,2012-01-31,North Coast,0.7000000000000001
652,2012-02-29,North Coast,0.7333333333333334
653,2012-03-31,North Coast,0.5333333333333333
654,2012-04-30,North Coast,0.6666666666666667
655,2012-05-31,North Coast,0.7000000000000001
656,2012-06-30,North Coast,0.6666666666666667
657,2012-07-31,North Coast,0.6666666666666667
658,2012-08-31,North Coast,0.6
659,2012-09-30,North Coast,0.6
660,2012-10-31,North Coast,0.6
661,2012-11-30,North Coast,0.6
662,2012-12-31,North Coast,0.6666666666666667
663,2013-01-31,North Coast,0.8
664,2013-02-28,North Coast,0.7666666666666667
665,2013-03-31,North Coast,0.6333333333333334
666,2013-04-30,North Coast,0.5333333333333333
667,2013-05-31,North Coast,0.4666666666666667
668,2013-06-30,North Coast,0.3666666666666667
669,2013-07-31,North Coast,0.3
670,2013-08-31,North Coast,0.3
671,2013-09-30,North Coast,0.3
672,2013-10-31,North Coast,0.3
673,2013-11-30,North Coast,0.3
674,2013-12-31,North Coast,0.2333333333333333
675,2014-01-31,North Coast,0.2666666666666666
676,2014-02-28,North Coast,0.2333333333333333
677,2014-03-31,North Coast,0.2
678,2014-04-30,North Coast,0.1666666666666666
679,2014-05-31,North Coast,0.1
680,2014-06-30,North Coast,0.0666666666666666
681,2014-07-31,North Coast,0.0666666666666666
682,2014-08-31,North Coast,0.0666666666666666
683,2014-09-30,North Coast,0.0666666666666666
684,2014-10-31,North Coast,0.0666666666666666
685,2014-11-30,North Coast,0.0666666666666666
686,2014-12-31,North Coast,0.0666666666666666
687,2015-01-31,North Coast,0.1333333333333333
688,2015-02-28,North Coast,0.1333333333333333
689,2015-03-31,North Coast,0.2333333333333333
690,2015-04-30,North Coast,0.1
691,2015-05-31,North Coast,0.0333333333333333
692,2015-06-30,North Coast,0.0333333333333333
693,2015-07-31,North Coast,0.0333333333333333
694,2015-08-31,North Coast,0.0333333333333333
695,2015-09-30,North Coast,0.0333333333333333
696,2015-10-31,North Coast,0.0333333333333333
697,2015-11-30,North Coast,0.0333333333333333
698,2015-12-31,North Coast,0.0333333333333333
699,2016-01-31,North Coast,0.0333333333333333
700,2016-02-29,North Coast,0.0666666666666666
701,2016-03-31,North Coast,0.1
702,2016-04-30,North Coast,0.2333333333333333
703,2016-05-31,North Coast,0.2333333333333333
704,2016-06-30,North Coast,0.2
705,2016-07-31,North Coast,0.2
706,2016-08-31,North Coast,0.2
707,2016-09-30,North Coast,0.2
708,2016-10-31,North Coast,0.2
709,2016-11-30,North Coast,0.2333333333333333
710,2016-12-31,North Coast,0.3
711,2017-01-31,North Coast,0.3666666666666667
712,2017-02-28,North Coast,0.3333333333333333
713,2017-03-31,North Coast,0.7333333333333334
714,2017-04-30,North Coast,0.8333333333333335
715,2017-05-31,North Coast,0.9333333333333336
716,2017-06-30,North Coast,0.7666666666666667
717,2017-07-31,North Coast,0.7000000000000001
718,2017-08-31,North Coast,0.6666666666666667
719,2017-09-30,North Coast,0.6666666666666667
720,2017-10-31,North Coast,0.7333333333333334
721,2017-11-30,North Coast,0.7666666666666667
722,2017-12-31,North Coast,0.8
723,2018-01-31,North Coast,0.7666666666666667
724,2018-02-28,North Coast,0.5666666666666668
725,2018-03-31,North Coast,0.3666666666666667
726,2018-04-30,North Coast,0.4
727,2018-05-31,North Coast,0.4333333333333333
728,2018-06-30,North Coast,0.4333333333333333
729,2018-07-31,North Coast,0.4
730,2018-08-31,North Coast,0.4
731,2018-09-30,North Coast,0.4666666666666667
732,2018-10-31,North Coast,0.5
733,2018-11-30,North Coast,0.5333333333333333
734,2018-12-31,North Coast,0.5
735,2019-01-31,North Coast,0.4333333333333333
736,2019-02-28,North Coast,0.4
737,2019-03-31,North Coast,0.5666666666666668
738,2019-04-30,North Coast,0.5666666666666668
739,2019-05-31,North Coast,0.7333333333333334
740,2019-06-30,North Coast,0.8333333333333335
741,2019-07-31,North Coast,0.8
742,2019-08-31,North Coast,0.8
743,2019-09-30,North Coast,0.9
744,2019-10-31,North Coast,0.9333333333333336
745,2019-11-30,North Coast,0.9
746,2019-12-31,North Coast,0.9333333333333336
747,2020-01-31,North Coast,0.8666666666666667
748,2020-02-29,North Coast,0.8666666666666667
749,2020-03-31,North Coast,0.7666666666666667
750,2020-04-30,North Coast,0.4333333333333333
751,2020-05-31,North Coast,0.3333333333333333
752,2020-06-30,North Coast,0.3
753,2020-07-31,North Coast,0.3333333333333333
754,2020-08-31,North Coast,0.3333333333333333
755,2020-09-30,North Coast,0.3333333333333333
756,2020-10-31,North Coast,0.3333333333333333
757,2020-11-30,North Coast,0.3333333333333333
758,2020-12-31,North Coast,0.3333333333333333
759,2021-01-31,North Coast,0.3
760,2021-02-28,North Coast,0.2666666666666666
761,2021-03-31,North Coast,0.2333333333333333
762,2021-04-30,North Coast,0.1333333333333333
763,2021-05-31,North Coast,0.1
764,2021-06-30,North Coast,0.0666666666666666
765,2021-07-31,North Coast,0.0666666666666666
766,2021-08-31,North Coast,0.0666666666666666
767,2021-09-30,North Coast,0.0666666666666666
768,2021-10-31,North Coast,0.0666666666666666
769,2021-11-30,North Coast,0.1
770,2021-12-31,North Coast,0.1
771,2022-01-31,North Coast,0.0666666666666666
772,2022-02-28,North Coast,0.0333333333333333
773,2022-03-31,North Coast,0.0
774,2022-04-30,North Coast,0.0
775,2022-05-31,North Coast,0.0
776,2022-06-30,North Coast,0.0
777,2022-07-31,North Coast,0.0
778,2022-08-31,North Coast,0.0
779,2022-09-30,North Coast,0.0
780,2022-10-31,North Coast,0.0
781,2022-11-30,North Coast,0.0333333333333333
782,2022-12-31,North Coast,0.0333333333333333
783,2023-01-31,North Coast,0.0333333333333333
784,2023-02-28,North Coast,0.1
785,2023-03-31,North Coast,0.0333333333333333
786,2023-04-30,North Coast,0.0333333333333333
787,2023-05-31,North Coast,0.0
788,2023-06-30,North Coast,0.1666666666666666
789,2023-07-31,North Coast,0.2
790,2023-08-31,North Coast,0.2666666666666666
791,2023-09-30,North Coast,0.3
792,2023-10-31,North Coast,0.3
793,2023-11-30,North Coast,0.3
794,2023-12-31,North Coast,0.3
795,2024-01-31,North Coast,0.3666666666666667
796,2024-02-29,North Coast,0.3333333333333333
797,2024-03-31,North Coast,0.4
798,1991-01-31,North Lahontan,0.0666666666666666
799,1991-02-28,North Lahontan,0.0333333333333333
800,1991-03-31,North Lahontan,0.2
801,1991-04-30,North Lahontan,0.4
802,1991-05-31,North Lahontan,0.4
803,1991-06-30,North Lahontan,0.1666666666666666
804,1991-07-31,North Lahontan,0.1666666666666666
805,1991-08-31,North Lahontan,0.1666666666666666
806,1991-09-30,North Lahontan,0.1666666666666666
807,1991-10-31,North Lahontan,0.1666666666666666
808,1991-11-30,North Lahontan,0.3
809,1991-12-31,North Lahontan,0.1666666666666666
810,1992-01-31,North Lahontan,0.3
811,1992-02-29,North Lahontan,0.2333333333333333
812,1992-03-31,North Lahontan,0.1
813,1992-04-30,North Lahontan,0.0666666666666666
814,1992-05-31,North Lahontan,0.0666666666666666
815,1992-06-30,North Lahontan,0.0666666666666666
816,1992-07-31,North Lahontan,0.0666666666666666
817,1992-08-31,North Lahontan,0.1
818,1992-09-30,North Lahontan,0.1
819,1992-10-31,North Lahontan,0.1
820,1992-11-30,North Lahontan,0.0666666666666666
821,1992-12-31,North Lahontan,0.8
822,1993-01-31,North Lahontan,1.0
823,1993-02-28,North Lahontan,0.9666666666666668
824,1993-03-31,North Lahontan,0.9333333333333336
825,1993-04-30,North Lahontan,0.7333333333333334
826,1993-05-31,North Lahontan,0.6666666666666667
827,1993-06-30,North Lahontan,0.7000000000000001
828,1993-07-31,North Lahontan,0.6
829,1993-08-31,North Lahontan,0.6
830,1993-09-30,North Lahontan,0.5666666666666668
831,1993-10-31,North Lahontan,0.5333333333333333
832,1993-11-30,North Lahontan,0.3333333333333333
833,1993-12-31,North Lahontan,0.4
834,1994-01-31,North Lahontan,0.1333333333333333
835,1994-02-28,North Lahontan,0.2666666666666666
836,1994-03-31,North Lahontan,0.1666666666666666
837,1994-04-30,North Lahontan,0.1666666666666666
838,1994-05-31,North Lahontan,0.1333333333333333
839,1994-06-30,North Lahontan,0.1333333333333333
840,1994-07-31,North Lahontan,0.1333333333333333
841,1994-08-31,North Lahontan,0.1333333333333333
842,1994-09-30,North Lahontan,0.1333333333333333
843,1994-10-31,North Lahontan,0.1333333333333333
844,1994-11-30,North Lahontan,1.0
845,1994-12-31,North Lahontan,0.9333333333333336
846,1995-01-31,North Lahontan,0.9
847,1995-02-28,North Lahontan,0.7666666666666667
848,1995-03-31,North Lahontan,0.8
849,1995-04-30,North Lahontan,0.9333333333333336
850,1995-05-31,North Lahontan,1.0
851,1995-06-30,North Lahontan,1.0
852,1995-07-31,North Lahontan,1.0
853,1995-08-31,North Lahontan,0.9666666666666668
854,1995-09-30,North Lahontan,0.8666666666666667
855,1995-10-31,North Lahontan,0.8666666666666667
856,1995-11-30,North Lahontan,0.5666666666666668
857,1995-12-31,North Lahontan,0.4333333333333333
858,1996-01-31,North Lahontan,0.3666666666666667
859,1996-02-29,North Lahontan,0.6
860,1996-03-31,North Lahontan,0.6666666666666667
861,1996-04-30,North Lahontan,0.7000000000000001
862,1996-05-31,North Lahontan,0.6333333333333334
863,1996-06-30,North Lahontan,0.7666666666666667
864,1996-07-31,North Lahontan,0.8
865,1996-08-31,North Lahontan,1.0
866,1996-09-30,North Lahontan,1.0
867,1996-10-31,North Lahontan,0.9333333333333336
868,1996-11-30,North Lahontan,0.8333333333333335
869,1996-12-31,North Lahontan,0.9
870,1997-01-31,North Lahontan,0.8
871,1997-02-28,North Lahontan,0.8
872,1997-03-31,North Lahontan,0.5666666666666668
873,1997-04-30,North Lahontan,0.6333333333333334
874,1997-05-31,North Lahontan,0.6
875,1997-06-30,North Lahontan,0.6
876,1997-07-31,North Lahontan,0.6666666666666667
877,1997-08-31,North Lahontan,0.6666666666666667
878,1997-09-30,North Lahontan,0.6666666666666667
879,1997-10-31,North Lahontan,0.6666666666666667
880,1997-11-30,North Lahontan,0.7000000000000001
881,1997-12-31,North Lahontan,0.6666666666666667
882,1998-01-31,North Lahontan,0.4666666666666667
883,1998-02-28,North Lahontan,0.8666666666666667
884,1998-03-31,North Lahontan,0.8666666666666667
885,1998-04-30,North Lahontan,0.8333333333333335
886,1998-05-31,North Lahontan,0.9
887,1998-06-30,North Lahontan,0.9333333333333336
888,1998-07-31,North Lahontan,0.9
889,1998-08-31,North Lahontan,0.9333333333333336
890,1998-09-30,North Lahontan,0.9666666666666668
891,1998-10-31,North Lahontan,0.9666666666666668
892,1998-11-30,North Lahontan,0.9
893,1998-12-31,North Lahontan,0.7333333333333334
894,1999-01-31,North Lahontan,0.4333333333333333
895,1999-02-28,North Lahontan,0.7333333333333334
896,1999-03-31,North Lahontan,0.7000000000000001
897,1999-04-30,North Lahontan,0.7666666666666667
898,1999-05-31,North Lahontan,0.7666666666666667
899,1999-06-30,North Lahontan,0.8
900,1999-07-31,North Lahontan,0.8333333333333335
901,1999-08-31,North Lahontan,0.8
902,1999-09-30,North Lahontan,0.8
903,1999-10-31,North Lahontan,0.8
904,1999-11-30,North Lahontan,0.6
905,1999-12-31,North Lahontan,0.1
906,2000-01-31,North Lahontan,0.2333333333333333
907,2000-02-29,North Lahontan,0.3333333333333333
908,2000-03-31,North Lahontan,0.5
909,2000-04-30,North Lahontan,0.5333333333333333
910,2000-05-31,North Lahontan,0.5666666666666668
911,2000-06-30,North Lahontan,0.6666666666666667
912,2000-07-31,North Lahontan,0.7666666666666667
913,2000-08-31,North Lahontan,0.7333333333333334
914,2000-09-30,North Lahontan,0.7333333333333334
915,2000-10-31,North Lahontan,0.7333333333333334
916,2000-11-30,North Lahontan,0.7333333333333334
917,2000-12-31,North Lahontan,0.3333333333333333
918,2001-01-31,North Lahontan,0.3333333333333333
919,2001-02-28,North Lahontan,0.3666666666666667
920,2001-03-31,North Lahontan,0.4666666666666667
921,2001-04-30,North Lahontan,0.3333333333333333
922,2001-05-31,North Lahontan,0.3
923,2001-06-30,North Lahontan,0.4666666666666667
924,2001-07-31,North Lahontan,0.4666666666666667
925,2001-08-31,North Lahontan,0.4666666666666667
926,2001-09-30,North Lahontan,0.4666666666666667
927,2001-10-31,North Lahontan,0.4333333333333333
928,2001-11-30,North Lahontan,0.3666666666666667
929,2001-12-31,North Lahontan,1.0
930,2002-01-31,North Lahontan,0.7000000000000001
931,2002-02-28,North Lahontan,0.5333333333333333
932,2002-03-31,North Lahontan,0.4
933,2002-04-30,North Lahontan,0.4666666666666667
934,2002-05-31,North Lahontan,0.5333333333333333
935,2002-06-30,North Lahontan,0.3666666666666667
936,2002-07-31,North Lahontan,0.3
937,2002-08-31,North Lahontan,0.3333333333333333
938,2002-09-30,North Lahontan,0.3333333333333333
939,2002-10-31,North Lahontan,0.3
940,2002-11-30,North Lahontan,0.6333333333333334
941,2002-12-31,North Lahontan,0.8333333333333335
942,2003-01-31,North Lahontan,0.8666666666666667
943,2003-02-28,North Lahontan,0.5
944,2003-03-31,North Lahontan,0.3666666666666667
945,2003-04-30,North Lahontan,0.6
946,2003-05-31,North Lahontan,0.7333333333333334
947,2003-06-30,North Lahontan,0.5333333333333333
948,2003-07-31,North Lahontan,0.5333333333333333
949,2003-08-31,North Lahontan,0.5
950,2003-09-30,North Lahontan,0.5333333333333333
951,2003-10-31,North Lahontan,0.5
952,2003-11-30,North Lahontan,0.8666666666666667
953,2003-12-31,North Lahontan,0.5666666666666668
954,2004-01-31,North Lahontan,0.7333333333333334
955,2004-02-29,North Lahontan,0.6666666666666667
956,2004-03-31,North Lahontan,0.6
957,2004-04-30,North Lahontan,0.2333333333333333
958,2004-05-31,North Lahontan,0.2
959,2004-06-30,North Lahontan,0.2666666666666666
960,2004-07-31,North Lahontan,0.2666666666666666
961,2004-08-31,North Lahontan,0.2333333333333333
962,2004-09-30,North Lahontan,0.2333333333333333
963,2004-10-31,North Lahontan,0.5666666666666668
964,2004-11-30,North Lahontan,0.9333333333333336
965,2004-12-31,North Lahontan,0.7000000000000001
966,2005-01-31,North Lahontan,0.9666666666666668
967,2005-02-28,North Lahontan,0.9333333333333336
968,2005-03-31,North Lahontan,0.9
969,2005-04-30,North Lahontan,0.8666666666666667
970,2005-05-31,North Lahontan,0.8
971,2005-06-30,North Lahontan,0.7333333333333334
972,2005-07-31,North Lahontan,0.6333333333333334
973,2005-08-31,North Lahontan,0.6333333333333334
974,2005-09-30,North Lahontan,0.6333333333333334
975,2005-10-31,North Lahontan,0.6
976,2005-11-30,North Lahontan,0.4
977,2005-12-31,North Lahontan,0.4666666666666667
978,2006-01-31,North Lahontan,0.5666666666666668
979,2006-02-28,North Lahontan,0.4666666666666667
980,2006-03-31,North Lahontan,0.6333333333333334
981,2006-04-30,North Lahontan,0.8
982,2006-05-31,North Lahontan,0.8333333333333335
983,2006-06-30,North Lahontan,0.8333333333333335
984,2006-07-31,North Lahontan,0.8666666666666667
985,2006-08-31,North Lahontan,0.8333333333333335
986,2006-09-30,North Lahontan,0.8333333333333335
987,2006-10-31,North Lahontan,0.8333333333333335
988,2006-11-30,North Lahontan,0.4333333333333333
989,2006-12-31,North Lahontan,0.2
990,2007-01-31,North Lahontan,0.2666666666666666
991,2007-02-28,North Lahontan,0.1666666666666666
992,2007-03-31,North Lahontan,0.2333333333333333
993,2007-04-30,North Lahontan,0.1333333333333333
994,2007-05-31,North Lahontan,0.2333333333333333
995,2007-06-30,North Lahontan,0.4
996,2007-07-31,North Lahontan,0.4333333333333333
997,2007-08-31,North Lahontan,0.4333333333333333
998,2007-09-30,North Lahontan,0.4333333333333333
999,2007-10-31,North Lahontan,0.4
1000,2007-11-30,North Lahontan,0.1666666666666666
1001,2007-12-31,North Lahontan,0.3
1002,2008-01-31,North Lahontan,0.6333333333333334
1003,2008-02-29,North Lahontan,0.8333333333333335
1004,2008-03-31,North Lahontan,0.8333333333333335
1005,2008-04-30,North Lahontan,0.5666666666666668
1006,2008-05-31,North Lahontan,0.3333333333333333
1007,2008-06-30,North Lahontan,0.3333333333333333
1008,2008-07-31,North Lahontan,0.4
1009,2008-08-31,North Lahontan,0.3666666666666667
1010,2008-09-30,North Lahontan,0.4
1011,2008-10-31,North Lahontan,0.3666666666666667
1012,2008-11-30,North Lahontan,0.2666666666666666
1013,2008-12-31,North Lahontan,0.2333333333333333
1014,2009-01-31,North Lahontan,0.4
1015,2009-02-28,North Lahontan,0.4
1016,2009-03-31,North Lahontan,0.4333333333333333
1017,2009-04-30,North Lahontan,0.3666666666666667
1018,2009-05-31,North Lahontan,0.4333333333333333
1019,2009-06-30,North Lahontan,0.3
1020,2009-07-31,North Lahontan,0.3666666666666667
1021,2009-08-31,North Lahontan,0.4
1022,2009-09-30,North Lahontan,0.3666666666666667
1023,2009-10-31,North Lahontan,0.2666666666666666
1024,2009-11-30,North Lahontan,0.2333333333333333
1025,2009-12-31,North Lahontan,0.7666666666666667
1026,2010-01-31,North Lahontan,0.6666666666666667
1027,2010-02-28,North Lahontan,0.7000000000000001
1028,2010-03-31,North Lahontan,0.7333333333333334
1029,2010-04-30,North Lahontan,0.6666666666666667
1030,2010-05-31,North Lahontan,0.7000000000000001
1031,2010-06-30,North Lahontan,0.5
1032,2010-07-31,North Lahontan,0.5
1033,2010-08-31,North Lahontan,0.5333333333333333
1034,2010-09-30,North Lahontan,0.5
1035,2010-10-31,North Lahontan,0.4666666666666667
1036,2010-11-30,North Lahontan,0.9666666666666668
1037,2010-12-31,North Lahontan,0.9666666666666668
1038,2011-01-31,North Lahontan,0.8333333333333335
1039,2011-02-28,North Lahontan,0.5666666666666668
1040,2011-03-31,North Lahontan,0.7666666666666667
1041,2011-04-30,North Lahontan,0.9
1042,2011-05-31,North Lahontan,0.9333333333333336
1043,2011-06-30,North Lahontan,0.9666666666666668
1044,2011-07-31,North Lahontan,0.9666666666666668
1045,2011-08-31,North Lahontan,0.9
1046,2011-09-30,North Lahontan,0.9333333333333336
1047,2011-10-31,North Lahontan,1.0
1048,2011-11-30,North Lahontan,0.7666666666666667
1049,2011-12-31,North Lahontan,0.0666666666666666
1050,2012-01-31,North Lahontan,0.1
1051,2012-02-29,North Lahontan,0.2
1052,2012-03-31,North Lahontan,0.1333333333333333
1053,2012-04-30,North Lahontan,0.2666666666666666
1054,2012-05-31,North Lahontan,0.3666666666666667
1055,2012-06-30,North Lahontan,0.5666666666666668
1056,2012-07-31,North Lahontan,0.5666666666666668
1057,2012-08-31,North Lahontan,0.5666666666666668
1058,2012-09-30,North Lahontan,0.6
1059,2012-10-31,North Lahontan,0.7000000000000001
1060,2012-11-30,North Lahontan,0.5333333333333333
1061,2012-12-31,North Lahontan,0.6333333333333334
1062,2013-01-31,North Lahontan,0.7666666666666667
1063,2013-02-28,North Lahontan,0.6333333333333334
1064,2013-03-31,North Lahontan,0.3333333333333333
1065,2013-04-30,North Lahontan,0.2
1066,2013-05-31,North Lahontan,0.1666666666666666
1067,2013-06-30,North Lahontan,0.2333333333333333
1068,2013-07-31,North Lahontan,0.2333333333333333
1069,2013-08-31,North Lahontan,0.2666666666666666
1070,2013-09-30,North Lahontan,0.3
1071,2013-10-31,North Lahontan,0.3333333333333333
1072,2013-11-30,North Lahontan,0.1
1073,2013-12-31,North Lahontan,0.1333333333333333
1074,2014-01-31,North Lahontan,0.2
1075,2014-02-28,North Lahontan,0.1
1076,2014-03-31,North Lahontan,0.0666666666666666
1077,2014-04-30,North Lahontan,0.1
1078,2014-05-31,North Lahontan,0.1
1079,2014-06-30,North Lahontan,0.1
1080,2014-07-31,North Lahontan,0.1
1081,2014-08-31,North Lahontan,0.0666666666666666
1082,2014-09-30,North Lahontan,0.0666666666666666
1083,2014-10-31,North Lahontan,0.0666666666666666
1084,2014-11-30,North Lahontan,0.0333333333333333
1085,2014-12-31,North Lahontan,0.0333333333333333
1086,2015-01-31,North Lahontan,0.0333333333333333
1087,2015-02-28,North Lahontan,0.0666666666666666
1088,2015-03-31,North Lahontan,0.0333333333333333
1089,2015-04-30,North Lahontan,0.0333333333333333
1090,2015-05-31,North Lahontan,0.0333333333333333
1091,2015-06-30,North Lahontan,0.0333333333333333
1092,2015-07-31,North Lahontan,0.0333333333333333
1093,2015-08-31,North Lahontan,0.0333333333333333
1094,2015-09-30,North Lahontan,0.0333333333333333
1095,2015-10-31,North Lahontan,0.0333333333333333
1096,2015-11-30,North Lahontan,0.2
1097,2015-12-31,North Lahontan,0.5333333333333333
1098,2016-01-31,North Lahontan,0.5333333333333333
1099,2016-02-29,North Lahontan,0.4333333333333333
1100,2016-03-31,North Lahontan,0.3
1101,2016-04-30,North Lahontan,0.3
1102,2016-05-31,North Lahontan,0.5
1103,2016-06-30,North Lahontan,0.2
1104,2016-07-31,North Lahontan,0.2
1105,2016-08-31,North Lahontan,0.2
1106,2016-09-30,North Lahontan,0.2
1107,2016-10-31,North Lahontan,0.2
1108,2016-11-30,North Lahontan,0.1333333333333333
1109,2016-12-31,North Lahontan,0.2666666666666666
1110,2017-01-31,North Lahontan,0.9333333333333336
1111,2017-02-28,North Lahontan,1.0
1112,2017-03-31,North Lahontan,0.9666666666666668
1113,2017-04-30,North Lahontan,1.0
1114,2017-05-31,North Lahontan,0.9666666666666668
1115,2017-06-30,North Lahontan,0.9
1116,2017-07-31,North Lahontan,0.9333333333333336
1117,2017-08-31,North Lahontan,0.8666666666666667
1118,2017-09-30,North Lahontan,0.9
1119,2017-10-31,North Lahontan,0.9
1120,2017-11-30,North Lahontan,0.8
1121,2017-12-31,North Lahontan,0.3666666666666667
1122,2018-01-31,North Lahontan,0.1666666666666666
1123,2018-02-28,North Lahontan,0.1333333333333333
1124,2018-03-31,North Lahontan,0.5333333333333333
1125,2018-04-30,North Lahontan,0.4333333333333333
1126,2018-05-31,North Lahontan,0.4666666666666667
1127,2018-06-30,North Lahontan,0.6333333333333334
1128,2018-07-31,North Lahontan,0.7000000000000001
1129,2018-08-31,North Lahontan,0.7000000000000001
1130,2018-09-30,North Lahontan,0.7000000000000001
1131,2018-10-31,North Lahontan,0.6333333333333334
1132,2018-11-30,North Lahontan,0.4666666666666667
1133,2018-12-31,North Lahontan,0.6
1134,2019-01-31,North Lahontan,0.6
1135,2019-02-28,North Lahontan,0.9
1136,2019-03-31,North Lahontan,1.0
1137,2019-04-30,North Lahontan,0.9666666666666668
1138,2019-05-31,North Lahontan,0.8666666666666667
1139,2019-06-30,North Lahontan,0.8666666666666667
1140,2019-07-31,North Lahontan,0.7333333333333334
1141,2019-08-31,North Lahontan,0.7666666666666667
1142,2019-09-30,North Lahontan,0.7666666666666667
1143,2019-10-31,North Lahontan,0.7666666666666667
1144,2019-11-30,North Lahontan,0.6666666666666667
1145,2019-12-31,North Lahontan,0.8666666666666667
1146,2020-01-31,North Lahontan,0.5
1147,2020-02-29,North Lahontan,0.3
1148,2020-03-31,North Lahontan,0.2666666666666666
1149,2020-04-30,North Lahontan,0.5
1150,2020-05-31,North Lahontan,0.2666666666666666
1151,2020-06-30,North Lahontan,0.4333333333333333
1152,2020-07-31,North Lahontan,0.3333333333333333
1153,2020-08-31,North Lahontan,0.3
1154,2020-09-30,North Lahontan,0.2666666666666666
1155,2020-10-31,North Lahontan,0.2333333333333333
1156,2020-11-30,North Lahontan,0.5
1157,2020-12-31,North Lahontan,0.5
1158,2021-01-31,North Lahontan,0.3333333333333333
1159,2021-02-28,North Lahontan,0.6
1160,2021-03-31,North Lahontan,0.4
1161,2021-04-30,North Lahontan,0.1666666666666666
1162,2021-05-31,North Lahontan,0.1
1163,2021-06-30,North Lahontan,0.1333333333333333
1164,2021-07-31,North Lahontan,0.1666666666666666
1165,2021-08-31,North Lahontan,0.1666666666666666
1166,2021-09-30,North Lahontan,0.1666666666666666
1167,2021-10-31,North Lahontan,0.2
1168,2021-11-30,North Lahontan,0.1333333333333333
1169,2021-12-31,North Lahontan,0.8
1170,2022-01-31,North Lahontan,0.8
1171,2022-02-28,North Lahontan,0.5333333333333333
1172,2022-03-31,North Lahontan,0.2
1173,2022-04-30,North Lahontan,0.1666666666666666
1174,2022-05-31,North Lahontan,0.1666666666666666
1175,2022-06-30,North Lahontan,0.2333333333333333
1176,2022-07-31,North Lahontan,0.3
1177,2022-08-31,North Lahontan,0.3333333333333333
1178,2022-09-30,North Lahontan,0.2666666666666666
1179,2022-10-31,North Lahontan,0.2
1180,2022-11-30,North Lahontan,0.9666666666666668
1181,2022-12-31,North Lahontan,0.9666666666666668
1182,2023-01-31,North Lahontan,1.0
1183,2023-02-28,North Lahontan,1.0
1184,2023-03-31,North Lahontan,1.0
1185,2023-04-30,North Lahontan,1.0
1186,2023-05-31,North Lahontan,1.0
1187,2023-06-30,North Lahontan,0.9
1188,2023-07-31,North Lahontan,0.8
1189,2023-08-31,North Lahontan,0.9333333333333336
1190,2023-09-30,North Lahontan,0.8333333333333335
1191,2023-10-31,North Lahontan,0.8666666666666667
1192,2023-11-30,North Lahontan,0.6666666666666667
1193,2023-12-31,North Lahontan,0.1
1194,2024-01-31,North Lahontan,0.2333333333333333
1195,2024-02-29,North Lahontan,0.3333333333333333
1196,2024-03-31,North Lahontan,0.6666666666666667
1197,1991-01-31,Sacramento River,0.0333333333333333
1198,1991-02-28,Sacramento River,0.0333333333333333
1199,1991-03-31,Sacramento River,0.0333333333333333
1200,1991-04-30,Sacramento River,0.1333333333333333
1201,1991-05-31,Sacramento River,0.1333333333333333
1202,1991-06-30,Sacramento River,0.1
1203,1991-07-31,Sacramento River,0.1333333333333333
1204,1991-08-31,Sacramento River,0.1333333333333333
1205,1991-09-30,Sacramento River,0.1333333333333333
1206,1991-10-31,Sacramento River,0.1333333333333333
1207,1991-11-30,Sacramento River,0.1666666666666666
1208,1991-12-31,Sacramento River,0.0666666666666666
1209,1992-01-31,Sacramento River,0.1
1210,1992-02-29,Sacramento River,0.1
1211,1992-03-31,Sacramento River,0.1333333333333333
1212,1992-04-30,Sacramento River,0.1
1213,1992-05-31,Sacramento River,0.1
1214,1992-06-30,Sacramento River,0.1333333333333333
1215,1992-07-31,Sacramento River,0.1
1216,1992-08-31,Sacramento River,0.1
1217,1992-09-30,Sacramento River,0.1
1218,1992-10-31,Sacramento River,0.0666666666666666
1219,1992-11-30,Sacramento River,0.1
1220,1992-12-31,Sacramento River,0.1666666666666666
1221,1993-01-31,Sacramento River,0.4333333333333333
1222,1993-02-28,Sacramento River,0.7000000000000001
1223,1993-03-31,Sacramento River,0.7000000000000001
1224,1993-04-30,Sacramento River,0.7666666666666667
1225,1993-05-31,Sacramento River,0.6666666666666667
1226,1993-06-30,Sacramento River,0.6666666666666667
1227,1993-07-31,Sacramento River,0.7000000000000001
1228,1993-08-31,Sacramento River,0.7333333333333334
1229,1993-09-30,Sacramento River,0.6666666666666667
1230,1993-10-31,Sacramento River,0.7000000000000001
